ItemGenre	DetailType	ParticularType	ÎåÐÐÊôÐÔ	µÈ¼¶	ÒøÁ½	¸£Ôµ	Í­Ç®	»ý·Ö	ÈÙÓþµã	ÊÇ·ñ×ö½»Ò×¼ÇÂ¼	ÉÌÆ·ÏÖ¼Û	´ÙÏú¿ªÊ¼Ê±¼ä	´ÙÏú½áÊøÈÕÆÚ	ÏúÊÛ¿ªÊ¼Ê±¼ä	ÏúÊÛ½áÊøÈÕÆÚ	µÀ¾ßÃû³Æ£¨±ØÐë·Å×îºó£¬³ÌÐò²»¶Á£©	ÍþÍû	ÉÌÆ·ÏÖ¼Û	´ÙÏú¿ªÊ¼Ê±¼ä	´ÙÏú½áÊøÈÕÆÚ	ÏúÊÛ¿ªÊ¼Ê±¼ä	ÏúÊÛ½áÊøÈÕÆÚ	±£ÖµÆÚ£¨·ÖÖÓ£¬ÏÖÊµÊ±¼ä£©	Ê¹ÓÃÆÚ£¨·ÖÖÓ£¬ÔÚÏßÊ±¼ä£©	ÏûºÄÀàÐÍ(0-Ò»´Î;1-ÎÞÏÞ´Î)	µÀ¾ßÃû³Æ£¨±ØÐë·Å×îºó£¬³ÌÐò²»¶Á£©
0	11	243	0	1			2			1	5					MÆt n¹ - Tinh Linh (Lôc) 		5								Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ÂÌ)
0	11	248	0	1			2			1	5			20061222	20070114	MÆt n¹ - Tinh Linh (xanh) 		5			20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(À¶)
0	11	249	0	1			2			1	5			20061222	20070114	MÆt n¹ - Tinh Linh (tÝm) 		5			20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(×Ï)
0	11	250	0	1			2			1	5			20061222	20070114	MÆt n¹ - Tinh Linh (®á) 		5			20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ºì)
0	11	251	0	1			2			1	5			20061222	20070114	MÆt n¹ - Tinh Linh (vµng) 		5			20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(»Æ)
0	11	252	0	1			2			1	4					MÆt n¹ - ¤ng Giµ N«el (xanh) 		4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(À¶)
0	11	253	0	1			2			1	4					MÆt n¹ - ¤ng Giµ N«el (Hång phÊn) 		4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(·Û)
0	11	254	0	1			2			1	4					MÆt n¹ - ¤ng Giµ N«el (tr¾ng) 		4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(°×)
0	11	255	0	1			2			1	4					MÆt n¹ - ¤ng Giµ N«el (vµng) 		4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(»Æ)
0	11	256	0	1			2			1	4					MÆt n¹ - Thiªn Sø Gi¸ng Sinh (xanh) 		4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(À¶)
0	11	257	0	1			2			1	4					MÆt n¹ - Thiªn Sø Gi¸ng Sinh (Hång phÊn) 		4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(·Û)
0	11	258	0	1			2			1	4					MÆt n¹ - Thiªn Sø Gi¸ng Sinh (tr¾ng) 		4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(°×)
0	11	259	0	1			2			1	4					MÆt n¹ - Thiªn Sø Gi¸ng Sinh (vµng) 		4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(»Æ)
0	11	260	0	1			2			1	5					MÆt n¹ - T« Tõ Hinh							7			Ò×ÈÝÃæ¾ß-ÏÄ³Ï
0	11	261	0	1			2			1	5					MÆt n¹ - H¹ Thµnh							7			Ò×ÈÝÃæ¾ß-ËÕ´ÊÜ°
0	11	262	0	1			2			1	5					MÆt n¹ - §­êng Thiªn T©m							7			Ò×ÈÝÃæ¾ß-ÌÆÌìÐÄ
6	1	1049	0	1						1						Hép ThiÖp  "Nh­ ý"										ÈçÒâ¿¨ÀñºÐ
6	1	1053	0	1						1						ThiÖp mµu										»Ã²ÊºØ¿¨
6	1	1054	0	1						1						ThiÖp ph¸o hoa										ÑÌ»¨ºØ¿¨
6	1	1055	0	1						1						Hép ThiÖp mµu										»Ã²ÊºØ¿¨ÀñºÐ
6	1	1056	0	1						1	5					Hép ThiÖp ph¸o hoa		5								ÑÌ»¨ºØ¿¨ÀñºÐ
0	11	264	0	1			2			1						MÆt n¹ - T« Tõ Hinh (###) 										Ò×ÈÝÃæ¾ß-ÏÄ³Ï
0	11	265	0	1			2			1						MÆt n¹ - H¹ Thµnh (###) 										Ò×ÈÝÃæ¾ß-ËÕ´ÊÜ°
0	11	266	0	1			2			1						MÆt n¹ - §­êng Thiªn T©m (###) 										Ò×ÈÝÃæ¾ß-ÌÆÌìÐÄ
6	1	1058	0	1			1			1						LÔ vËt t×nh nh©n										ÇéÈË½ÚÀñºÐ
0	11	267	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Î÷±±É½ÔôÊ×Áì
0	11	268	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Î÷ÄÏÉ½ÔôÊ×Áì
0	11	269	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-½­ÄÏÉ½ÔôÊ×Áì
0	11	270	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-¶«±±É½ÔôÊ×Áì
0	11	271	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-»ª±±É½ÔôÊ×Áì
0	11	272	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÄÏ²¿É½ÔôÊ×Áì
0	11	273	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-É½ÔôÊ×Áì
0	11	152	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-¶«±±»¢
0	11	153	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-»ªÄÏ»¢
0	11	154	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-°×»¢
0	11	274	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Î÷±±É½Ôô¼×
0	11	275	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Î÷±±É½ÔôÒÒ
0	11	276	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Î÷ÄÏÉ½Ôô¼×
0	11	277	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Î÷ÄÏÉ½ÔôÒÒ
0	11	278	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-½­ÄÏÉ½Ôô¼×
0	11	279	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-½­ÄÏÉ½ÔôÒÒ
0	11	280	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-»ªÄÏÉ½Ôô¼×
0	11	155	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-½ðÇ®±ª
0	11	156	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-»ÒÀÇ
0	11	157	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-»ðÀÇ
0	11	281	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-»ªÄÏÉ½ÔôÒÒ
0	11	282	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-¶«±±É½Ôô¼×
0	11	283	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-¶«±±É½ÔôÒÒ
0	11	284	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-»ª±±É½Ôô¼×
0	11	285	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-»ª±±É½ÔôÒÒ
0	11	286	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÖÐÔ­É½Ôô¼×
0	11	287	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÖÐÔ­É½ÔôÒÒ
0	11	160	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Ñ©ÀÇ
0	11	161	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ºüÀê
0	11	162	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ºìºü
0	11	288	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-É½Ôô¼×
0	11	289	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-É½ÔôÒÒ
0	11	290	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-É½Ôô±û
0	11	291	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-É½Ôô¶¡
0	11	292	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-É½ÔôÎì
0	11	293	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-É½Ôô¼º
0	11	294	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-É½Ôô¸ý
0	11	163	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Ò°Öí
0	11	167	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-×ØÐÜ
0	11	168	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ºÚÐÜ
0	11	295	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-¹ÖÈË
0	11	296	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Ä¾ÈË
0	11	297	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Í­ÈË
0	11	298	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Å®´Ì¿Í
0	11	299	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Äá¹ÃÇåºÍ
0	11	300	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÃîÒþ
0	11	301	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Ò¶±ùºÛ
0	11	170	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Ñï×Óöù
0	11	171	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-»ðòáòæ
0	11	173	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÂÌÉ«òþÉß
0	11	302	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÇØÒÐ·ç
0	11	303	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Ð»ÔÆÂÜ
0	11	304	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÇàÁ«×Ó
0	11	305	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Í¯Ï¦ÑÕ
0	11	306	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÎºÁËÎÌ
0	11	307	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Õ½¶·ºÍÉÐ
0	11	308	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÂÞ¿ïÉú
0	11	174	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-½ð»·òþÉß
0	11	175	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-³àÁ·òþÉß
0	11	184	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-â¦áû
0	11	309	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÌÆ³ð
0	11	310	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÌÆÏÐ
0	11	311	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÌÆÔÆ
0	11	312	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÌÆÒ°
0	11	313	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÏÄ³Ï
0	11	314	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ºÚÃæÀÉ¾ý
0	11	315	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÍÀÒì
0	11	185	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ä½ÐÜ
0	11	186	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÁéÃ¨
0	11	187	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-²ØÓòºï
0	11	316	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Õ½¶·Äá¹Ã
0	11	317	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-½ð¹ú¹ÙÔ±
0	11	318	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Áú°Ë
0	11	319	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÁÎáª
0	11	320	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-·ïôâÈç
0	11	321	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Ðì×ÔÁ¦
0	11	322	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-½£Ê®Èý
0	11	188	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-»ÒÒ¶ºï
0	11	189	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ºÚÒ¶ºï
0	11	191	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-²ò
0	11	323	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Ñà¾Å
0	11	324	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÅíÁ¬µÂ
0	11	325	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Áõ·ÉÁú
0	11	326	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÄªÐ¡Ó¨
0	11	327	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Ì·ÈýÍÈ
0	11	328	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÉñÃØÖÐÄêÄÐ×Ó
0	11	329	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÁúÎå
0	11	192	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Ñ©¹Ö
0	11	193	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-¸òó¡
0	11	196	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Ð«×Ó
0	11	330	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Â·³¤Ìì
0	11	331	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÎäÁÖÈËÎï
0	11	332	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÅËÈçÁú
0	11	333	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÃÉ¹ÅÎäÊ¿
0	11	334	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Ë®Ôô
0	11	335	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ºÉ»¨µÁ
0	11	336	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Áú×·Îè
0	11	337	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-ÁÎ¶¨
0	11	197	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-Ö©Öë
0	11	198	0	1			2			1						MÆt n¹										Ò×ÈÝÃæ¾ß-òÚò¼
6	1	1082	0	1			2			1						Håi thµnh phï (nhá) 		1	20120220	20151014						Ð¡µþµÄ»Ø³Ç·û
6	1	1083	0	1			20			1						Håi thµnh phï (lín) 		6	20120426	20150422						´óµþµÄ»Ø³Ç·û
6	1	1062	0	1	50000					1						ThÎ cho phßng t¸n gÉu										ÁÄÌìÊÒÐø·Ñ¿¨
16	141	1	2	10					1000000	1						V« Danh ChØ Hoµn	1									±±¾©Ö®ÃÎ
16	142	1	3	10					1000000	1						V« Danh Giíi ChØ 										¶´²ìÖ®°×½ðµñÁú½ä
16	394	1	4	10					30000	1						[Liªn ®Êu] An Bang B¨ng Tinh Th¹ch H¹ng Liªn										[ÁªÈü]°²°îÖ®¾Õ»¨Ê¯Ö¸»·
16	395	1	2	8					5000	1						[Liªn ®Êu] An Bang Cóc hoa Th¹ch chØ hoµn										[ÁªÈü]°²°îÖ®Ìï»ÆÊ¯ÓñÅå
16	396	1	1	8					1500	1						[Liªn ®Êu] An Bang §iÒn Hoµng th¹ch ngäc béi										[ÁªÈü]°²°îÖ®¼¦ÑªÊ¯½äÖ¸
16	397	1	3	8					5000	1						[Liªn ®Êu] An Bang Kª HuyÕt Th¹ch Giíi ChØ										[·ÂÖÆµÄ]¶¨¹úÖ®ÇàÉ´³¤ÉÀ
16	389	1	0	8					3000	1						[Liªn ®Êu] §Þnh Quèc Thanh sa Tr­êng sam										[ÁªÈü]¶¨¹úÖ®ÎÙÉ°·¢¹Ú
16	390	1	2	9					3500	1						[Liªn ®Êu] §Þnh Quèc ¤ Sa Ph¸t Qu¸n										[ÁªÈü]¶¨¹úÖ®³à¾îÈíÑ¥
16	391	1	1	8					600	1						[Liªn ®Êu] §Þnh Quèc XÝch Quyªn NhuyÔn Ngoa										[ÁªÈü]¶¨¹úÖ®×ÏÌÙ»¤Íó
16	392	1	3	8					500	1						[Liªn ®Êu] §Þnh Quèc Tö §»ng Hé UyÓn										[ÁªÈü]¶¨¹úÖ®Òø²ÏÑü´ø
16	393	1	4	8					500	1						[Liªn ®Êu] §Þnh Quèc Ng©n Tµm Yªu §¸i										[ÁªÈü]°²°îÖ®±ù¾§Ê¯ÏîÁ´
6	1	26	0	1					1500	1						Vâ L©m MËt TÞch										ÎäÁÖÃØ¼®
6	1	22	0	1					1000	1						TÈy Tñy Kinh										Ï´Ëè¾­
16	216	1	4	10					1500	1						An Bang B¨ng Tinh Th¹ch H¹ng Liªn										[·ÂÖÆµÄ]°²°îÖ®¾Õ»¨Ê¯Ö¸»·
16	217	1	2	8					500	1						An Bang Cóc hoa Th¹ch chØ hoµn										[·ÂÖÆµÄ]°²°îÖ®Ìï»ÆÊ¯ÓñÅå
16	218	1	1	8					300	1						An Bang §iÒn Hoµng th¹ch ngäc béi										[·ÂÖÆµÄ]°²°îÖ®¼¦ÑªÊ¯½äÖ¸
16	219	1	3	8					500	1						An Bang Kª HuyÕt Th¹ch Giíi ChØ										[ËÎ½ð]ÃÎÁúÖ®Õý»ÆÉ®Ã±
16	398	1	0	8					300	1						§Þnh Quèc Thanh sa Tr­êng sam										[·ÂÖÆµÄ]¶¨¹úÖ®ÎÙÉ°·¢¹Ú
16	399	1	2	9					500	1						§Þnh Quèc ¤ Sa Ph¸t Qu¸n										[·ÂÖÆµÄ]¶¨¹úÖ®³à¾îÈíÑ¥
16	400	1	1	8					60	1						§Þnh Quèc XÝch Quyªn NhuyÔn Ngoa										[·ÂÖÆµÄ]¶¨¹úÖ®×ÏÌÙ»¤Íó
16	401	1	3	8					50	1						§Þnh Quèc Tö §»ng Hé UyÓn										[·ÂÖÆµÄ]¶¨¹úÖ®Òø²ÏÑü´ø
16	402	1	4	8					50	1						§Þnh Quèc Ng©n Tµm Yªu §¸i										[¼«Æ·µÄ]¶¨¹úÖ®ÇàÉ´³¤ÉÀ
0	10	6	0	1					10000	1						Ngùa cÊp 120										±¼Ïü
6	1	1254	0	1					600	1						LÖnh bµi vinh dù Hoµng Kim										»Æ½ðÎäÁÖÈÙÓþÁî
6	1	1255	0	1					120	1						LÖnh bµi vinh dù B¹ch Ng©n										°×ÒøÎäÁÖÈÙÓþÁî
6	1	1256	0	1					60	1						LÖnh bµi vinh dù Thanh ®ång										ÇàÍ­ÎäÁÖÈÙÓþÁî
6	1	1257	0	1					12	1						LÖnh bµi vinh dù Hµn thiÕt										ºÚÌúÎäÁÖÈÙÓþÁî
0	11	394	0	1			2			1				20061222	20070114	Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(ºì)24Ð¡Ê±					20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(ºì)
0	11	395	0	1			2			1				20061222	20070114	Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(ºì)24Ð¡Ê±					20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(ºì)
0	11	396	0	1			2			1				20061222	20070114	Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ÂÌ)24Ð¡Ê±					20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ÂÌ)
0	11	397	0	1			2			1				20061222	20070114	Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(À¶)24Ð¡Ê±					20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(À¶)
0	11	398	0	1			2			1				20061222	20070114	Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(·Û)24Ð¡Ê±					20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(·Û)
0	11	399	0	1			2			1				20061222	20070114	Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(°×)24Ð¡Ê±					20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(°×)
0	11	400	0	1			2			1				20061222	20070114	Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(»Æ)24Ð¡Ê±					20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(»Æ)
0	11	401	0	1			2			1				20061222	20070114	Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(À¶)24Ð¡Ê±					20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(À¶)
0	11	402	0	1			2			1				20061222	20070114	Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(·Û)24Ð¡Ê±					20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(·Û)
0	11	403	0	1			2			1				20061222	20070114	Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(°×)24Ð¡Ê±					20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(°×)
0	11	404	0	1			2			1				20061222	20070114	Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(»Æ)24Ð¡Ê±					20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(»Æ)
0	11	405	0	1			2			1				20061222	20070114	Ò×ÈÝÃæ¾ß-Ñ±Â¹24Ð¡Ê±					20061222	20070114				Ò×ÈÝÃæ¾ß-Ñ±Â¹
6	1	1328	0	1	1000000					1						ThiÖp gi¸ng sinh 1										×£¸£¿¨1
6	1	1329	0	1	1000000					1						ThiÖp gi¸ng sinh 2										×£¸£¿¨2
6	1	1330	0	1	1000000					1						ThiÖp gi¸ng sinh 3										×£¸£¿¨3
6	1	1331	0	1	1000000					1						ThiÖp gi¸ng sinh 4										×£¸£¿¨4
6	1	1332	0	1	1000000					1						ThiÖp gi¸ng sinh 5										×£¸£¿¨5
0	11	201	0	1			2			1				20070202	20070225	½ÚÈÕÃæ¾ß-´óÍ·ÍÞÍÞ-24Ð¡Ê±					20070202	20070225				½ÚÈÕÃæ¾ß-´óÍ·ÍÞÍÞ
0	11	202	0	1			2			1				20070202	20070225	½ÚÈÕÃæ¾ß-ÎèÄÏÊ¨×Ó-24Ð¡Ê±					20070202	20070225				½ÚÈÕÃæ¾ß-ÎèÄÏÊ¨×Ó
0	11	203	0	1			2			1				20070202	20070225	½ÚÈÕÃæ¾ß-Îè±±Ê¨×Ó-24Ð¡Ê±					20070202	20070225				½ÚÈÕÃæ¾ß-Îè±±Ê¨×Ó
0	11	204	0	1			2			1				20070202	20070225	½ÚÈÕÃæ¾ß-ÎèÁúÖé-24Ð¡Ê±					20070202	20070225				½ÚÈÕÃæ¾ß-ÎèÁúÖé
0	11	205	0	1			2			1				20070202	20070225	½ÚÈÕÃæ¾ß-ÎèÁúÍ·-24Ð¡Ê±					20070202	20070225				½ÚÈÕÃæ¾ß-ÎèÁúÍ·
0	11	206	0	1			2			1				20070202	20070225	½ÚÈÕÃæ¾ß-ÎèÁúÉí-24Ð¡Ê±					20070202	20070225				½ÚÈÕÃæ¾ß-ÎèÁúÉí
0	11	207	0	1			2			1				20070202	20070225	½ÚÈÕÃæ¾ß-ÎèÁúÎ²-24Ð¡Ê±					20070202	20070225				½ÚÈÕÃæ¾ß-ÎèÁúÎ²
6	1	1346	0	1	1200000					1						ThiÖp chóc TÕt 1										ÐÂÄêºØ¿¨1
6	1	1347	0	1	1200000					1						ThiÖp chóc TÕt 2										ÐÂÄêºØ¿¨2
6	1	1348	0	1	1200000					1						ThiÖp chóc TÕt 3										ÐÂÄêºØ¿¨3
6	1	1349	0	1	1200000					1						ThiÖp chóc TÕt 4										ÐÂÄêºØ¿¨4
6	1	1373	0	1			20			1						LÔ bao B¹ch C©u Hoµn										°×¾ÔÍèÀñ°ü
6	1	130	0	1			5			1						§¹i B¹ch C©u hoµn										´ó°×¾ÔÍè
6	1	1157	0	1			7			1						B¹ch C©u Hoµn ®Æc biÖt										ÌØÐ§´ó°×¾ÔÍè
6	1	1374	0	1			10			1						LÔ bao B¹ch C©u Hoµn kü n¨ng										¼¼ÄÜ°×¾ÔÍèÀñ°ü
6	1	977	0	1			2			1						§¹i B¹ch C©u hoµn (Kü n¨ng) 										¼¼ÄÜ´ó°×¾ÔÍè
6	1	1182	0	1			4			1						B¹ch C©u Hoµn kü n¨ng ®Æc biÖt		7	20070922	20071014						ÌØÐ§¼¼ÄÜ´ó°×¾ÔÍè
6	1	1376	0	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	7			½ðÊ¯vn
6	1	1436	0	1			1			1				20070611	20070711	GiÊy gãi hoa					20070611	20070701				²£Á§Ö½
6	1	30083	0	1		25				0								2	20120220	20151014						ÌØÐ§ÏÉ²ÝÂ¶
0	11	447	0	1			2	6000		1						MÆt n¹ - Hång Hå 										Ò×ÈÝÃæ¾ß-Âä¹â
6	1	2312	0	1			3			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-ÒøÑÀ
6	1	1670	0	1			200			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-Ëªµ¶
6	1	1671	0	1			200			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-Àä¹­
6	1	2424	0	1			40			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-º®Ç¹
6	1	2425	0	1			100			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-±¼À×
6	1	1125	0	1			100			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-¶À²½
6	1	2396	0	1			120			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-½µ´¸
6	1	2328	0	1			60			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-³àÕÆ
6	1	2332	0	1			60			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-ÀÇ°ô
6	1	2333	0	1			180			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-²½Ïù³¾
6	1	2334	0	1			240			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-ÇÇ¶¦Ìì
6	1	2332	0	1			150			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-µóÒ×µ¶
4	963	0	0	1		2000	10			1	2					Cóc Hoa Th¹ch										Ò×ÈÝÃæ¾ß-Î÷ÃÅÎÞ½ä
4	964	0	0	1		2000	10			1	2					M· N·o										Ò×ÈÝÃæ¾ß-ºòÆò½£
